ID,Signal
P83906_VINS_Africa_23,1.2632561249999998
P83906_VINS_Africa_24,1.2166621000000002
P83906_VINS_Africa_25,1.2196012250000001
P83906_VINS_Africa_26,1.25716105
P83906_VINS_Africa_27,1.207410825
P83906_VINS_Africa_28,1.04688855
P83906_VINS_Africa_29,0.328133515
P83906_VINS_Africa_30,0.5223198325
P83906_VINS_Africa_31,0.319600765
P83906_VINS_Africa_32,0.0003057812499999979
P83906_VINS_Africa_33,0.4141095375
P83906_VINS_Africa_34,0.22131949250000002
P83906_VINS_Africa_35,0.14566263525
P83906_VINS_Africa_36,-0.1415079175
P83906_VINS_Africa_37,-0.4700498475
P83906_VINS_Africa_38,-0.6887981999999999
P83906_VINS_Africa_39,-0.3886169075
P83906_VINS_Africa_40,-0.6765098575
P83906_VINS_Africa_41,-0.24462091000000002
P83906_VINS_Africa_42,0.06178213275000001
P83906_VINS_Africa_43,0.1210538005
P83906_VINS_Africa_44,0.19167648425
P83906_VINS_Africa_45,0.25264242249999996
P83906_VINS_Africa_46,0.0015756820999999963
P83906_VINS_Africa_47,-0.36242091499999995
P83906_VINS_Africa_48,0.027761789000000002
P83906_VINS_Africa_49,0.292417975
P83906_VINS_Africa_50,-0.18524283425
P83906_VINS_Africa_51,0.14737451
P83906_VINS_Africa_52,0.393883615
P83906_VINS_Africa_53,0.749473565
P83906_VINS_Africa_54,0.5554520775
P83906_VINS_Africa_55,0.44618245749999996
P83906_VINS_Africa_56,0.42080283249999995
P83906_VINS_Africa_57,0.2467431125
P83906_VINS_Africa_58,-0.319837045
P83906_VINS_Africa_59,0.002965932000000001
P83906_VINS_Africa_60,0.31325449250000004
P83906_VINS_Africa_61,0.38072996000000003
P83906_VINS_Africa_62,0.136244815
P83906_VINS_Africa_63,0.10347677125
P83906_VINS_Africa_64,0.1343906686
P83906_VINS_Africa_65,-0.522281
P83906_VINS_Africa_66,-0.012479618
P83906_VINS_Africa_67,-0.23305726999999998
P83906_VINS_Africa_68,-0.39022567500000005
P83906_VINS_Africa_69,-0.42343356499999996
P83906_VINS_Africa_70,-0.2302133375
P83906_VINS_Africa_71,-0.38297736250000003
P83906_VINS_Africa_72,-0.38865016499999994
P83906_VINS_Africa_73,0.2608426475
P83906_VINS_Africa_74,0.12148559
P83906_VINS_Africa_75,-0.08643260950000001
P83906_VINS_Africa_76,-0.12292665875000001
P83906_VINS_Africa_77,-0.0837058265
P83906_VINS_Africa_78,0.0322191025
P83906_VINS_Africa_79,-0.1367767
P83906_VINS_Africa_80,-0.282688065
P83906_VINS_Africa_81,-0.18196633199999998
P83906_VINS_Africa_82,-0.049352227
P83906_VINS_Africa_83,-0.3023894275
P83906_VINS_Africa_84,0.0010017590000000014
P83906_VINS_Africa_85,-0.08629716075
P83906_VINS_Africa_86,0.15093481375
P83906_VINS_Africa_87,0.2485448025
P83906_VINS_Africa_88,0.455186255
P83906_VINS_Africa_89,0.6574636199999999
P83906_VINS_Africa_90,0.4245334
P83906_VINS_Africa_91,0.42829193500000007
P83906_VINS_Africa_92,0.72241232
P83906_VINS_Africa_93,1.0037688875000002
P83906_VINS_Africa_94,0.710768385
P83906_VINS_Africa_95,1.0028593375000001
P83906_VINS_Africa_96,1.1082723749999999
P83906_VINS_Africa_97,1.0229421749999998
P83906_VINS_Africa_98,1.1069335500000002
P83906_VINS_Africa_99,1.2838132249999998
P83906_VINS_Africa_100,1.3337761
P83906_VINS_Africa_101,0.6895313425
P83906_VINS_Africa_102,0.8052680775000001
P83906_VINS_Africa_103,0.4969363125
P83906_VINS_Africa_104,0.6920933349999999
P83906_VINS_Africa_105,0.5233186525
P83906_VINS_Africa_106,0.420605275
P83906_VINS_Africa_107,-0.2562759725
P83906_VINS_Africa_108,0.0112501155
P83906_VINS_Africa_109,0.4671585175
P83906_VINS_Africa_110,-0.026601739999999995
P83906_VINS_Africa_111,0.14567411225000002
P83906_VINS_Africa_112,0.2269630675
P83906_VINS_Africa_113,0.15406147
P83906_VINS_Africa_114,0.116467823
P83906_VINS_Africa_115,-0.268621485
P83906_VINS_Africa_116,-0.2019010395
P83906_VINS_Africa_117,0.0690571935
P83906_VINS_Africa_118,0.5650100025
P83906_VINS_Africa_119,0.5608645999999999
P83906_VINS_Africa_120,0.473112815
P83906_VINS_Africa_121,0.511822315
P83906_VINS_Africa_122,0.547571665
P83906_VINS_Africa_123,0.7886036725
P83906_VINS_Africa_124,0.7502699925
P83906_VINS_Africa_125,1.438388475
P83906_VINS_Africa_126,1.5134269749999998
P83906_VINS_Africa_127,1.0756694
P83906_VINS_Africa_128,0.94091555
P83906_VINS_Africa_129,1.027302825
P83906_VINS_Africa_130,1.32147495
P83906_VINS_Africa_131,0.7648714974999999
P83906_VINS_Africa_132,1.0405158275000002
P83906_VINS_Africa_133,0.7356895450000001
P83906_VINS_Africa_134,0.7268773125
P83906_VINS_Africa_135,0.3143645775
P83906_VINS_Africa_136,0.4684025275
P83906_VINS_Africa_137,0.059876206
P83906_VINS_Africa_138,-0.097446331
P83906_VINS_Africa_139,-0.07542918750000001
P83906_VINS_Africa_140,0.27657691
P83906_VINS_Africa_141,0.448464835
P83906_VINS_Africa_142,0.824942125
P83906_VINS_Africa_143,1.177240125
P83906_VINS_Africa_144,1.0764663250000002
P83906_VINS_Africa_145,1.111808725
P83906_VINS_Africa_146,0.2073140225
P83906_VINS_Africa_147,0.7362032974999999
P83906_VINS_Africa_148,0.580425685
P83906_VINS_Africa_149,0.46305075250000005
P83906_VINS_Africa_150,0.0713239785
P83906_VINS_Africa_151,0.50064548
P83906_VINS_Africa_152,0.6723355225000001
P83906_VINS_Africa_153,0.66580836
P83906_VINS_Africa_154,0.5379915200000001
P83906_VINS_Africa_155,0.41334300999999996
P83906_VINS_Africa_156,0.37012808750000004
P83906_VINS_Africa_157,-0.03248017
P83906_VINS_Africa_158,0.53811853
P83906_VINS_Africa_159,0.5874140575000001
P83906_VINS_Africa_160,0.6306559875
P83906_VINS_Africa_161,0.8438946650000001
P83906_VINS_Africa_162,0.5789301474999999
P83906_VINS_Africa_163,0.8949005825
P83906_VINS_Africa_164,0.783789065
P83906_VINS_Africa_165,1.0191278424999999
P83906_VINS_Africa_166,1.200486435
P83906_VINS_Africa_167,1.170861175
P83906_VINS_Africa_168,1.30056225
P83906_VINS_Africa_169,0.7127008924999999
P83906_VINS_Africa_170,0.346592025
P83906_VINS_Africa_171,0.24521349925000002
P83906_VINS_Africa_172,0.3457596825
P83906_VINS_Africa_173,0.4675152975
P83906_VINS_Africa_174,0.7022856325
P83906_VINS_Africa_175,0.40585591249999997
P83906_VINS_Africa_176,0.162093072
Q6T6S7_VINS_Africa_21,0.5052602725
Q6T6S7_VINS_Africa_23,0.901656
Q6T6S7_VINS_Africa_24,0.5732951125
Q6T6S7_VINS_Africa_25,0.3439567125
Q6T6S7_VINS_Africa_26,0.383124125
Q6T6S7_VINS_Africa_27,-0.397601125
Q6T6S7_VINS_Africa_28,-0.440419895
Q6T6S7_VINS_Africa_29,-0.48553078250000004
Q6T6S7_VINS_Africa_30,-0.5145168800000001
Q6T6S7_VINS_Africa_31,-0.7525014525
Q6T6S7_VINS_Africa_32,-0.6221755449999999
Q6T6S7_VINS_Africa_33,-0.3537461225
Q6T6S7_VINS_Africa_34,-0.3602451925
Q6T6S7_VINS_Africa_35,-0.43572366
Q6T6S7_VINS_Africa_36,-0.59990045
Q6T6S7_VINS_Africa_37,-0.68295888
Q6T6S7_VINS_Africa_38,-0.6359959875
Q6T6S7_VINS_Africa_39,-0.5038045950000001
Q6T6S7_VINS_Africa_40,-0.14751641000000001
Q6T6S7_VINS_Africa_41,-0.3892606975
Q6T6S7_VINS_Africa_42,-0.6773446125
Q6T6S7_VINS_Africa_43,-0.5986560400000001
Q6T6S7_VINS_Africa_44,0.2134085725
Q6T6S7_VINS_Africa_45,0.59585522
Q6T6S7_VINS_Africa_46,0.332136532475
Q6T6S7_VINS_Africa_47,0.0670130545
Q6T6S7_VINS_Africa_48,-0.559162905
Q6T6S7_VINS_Africa_49,-0.605317825
Q6T6S7_VINS_Africa_50,-0.544271665
Q6T6S7_VINS_Africa_51,-0.3158432475
Q6T6S7_VINS_Africa_54,-0.07325939575
Q6T6S7_VINS_Africa_55,-0.4480801
Q6T6S7_VINS_Africa_56,0.340056385
Q6T6S7_VINS_Africa_57,0.7571132075
Q6T6S7_VINS_Africa_58,0.39639532
Q6T6S7_VINS_Africa_59,0.06007666375
Q6T6S7_VINS_Africa_60,0.05347328037500001
Q6T6S7_VINS_Africa_61,0.264383885
Q6T6S7_VINS_Africa_63,0.43038377
Q6T6S7_VINS_Africa_64,0.6214794075000001
Q6T6S7_VINS_Africa_65,0.13614629
Q6T6S7_VINS_Africa_66,0.21607533899999998
Q6T6S7_VINS_Africa_67,0.4866881575
Q6T6S7_VINS_Africa_68,0.7129006900000001
Q6T6S7_VINS_Africa_69,1.161685635
Q6T6S7_VINS_Africa_70,0.7113149649999999
Q6T6S7_VINS_Africa_71,0.81008634
Q6T6S7_VINS_Africa_72,1.40553875
Q6T6S7_VINS_Africa_73,1.3641831500000001
Q6T6S7_VINS_Africa_74,1.70373415
Q6T6S7_VINS_Africa_75,1.673916
Q6T6S7_VINS_Africa_76,2.2434838
Q6T6S7_VINS_Africa_77,1.9131687249999998
Q6T6S7_VINS_Africa_78,1.7030681250000002
Q6T6S7_VINS_Africa_79,1.59027485
Q6T6S7_VINS_Africa_80,1.747507075
Q6T6S7_VINS_Africa_81,1.3634394
Q6T6S7_VINS_Africa_82,1.698571975
Q6T6S7_VINS_Africa_83,0.8261452275
Q6T6S7_VINS_Africa_84,1.1305115749999999
Q6T6S7_VINS_Africa_85,0.50984094
Q6T6S7_VINS_Africa_86,0.22811330749999997
Q6T6S7_VINS_Africa_87,0.11274324100000001
Q6T6S7_VINS_Africa_88,0.15838595425
Q6T6S7_VINS_Africa_89,0.233049995
Q6T6S7_VINS_Africa_91,-0.0018792847499999998
Q6T6S7_VINS_Africa_92,0.17931107749999997
Q6T6S7_VINS_Africa_94,-0.48976590000000003
Q6T6S7_VINS_Africa_95,-0.5231767374999999
Q6T6S7_VINS_Africa_96,0.0957043345
Q6T6S7_VINS_Africa_97,0.38995509
Q6T6S7_VINS_Africa_98,0.1847411725
Q6T6S7_VINS_Africa_99,0.7823181800000001
Q6T6S7_VINS_Africa_100,0.722730865
Q6T6S7_VINS_Africa_101,0.5301768075
Q6T6S7_VINS_Africa_102,0.002343553875000001
Q6T6S7_VINS_Africa_103,-0.2389448925
Q6T6S7_VINS_Africa_104,-0.06535396875
Q6T6S7_VINS_Africa_105,-0.18253678
Q6T6S7_VINS_Africa_106,0.050403857749999996
Q6T6S7_VINS_Africa_107,0.061863853999999996
Q6T6S7_VINS_Africa_108,0.633768125
Q6T6S7_VINS_Africa_109,1.1951623749999998
Q6T6S7_VINS_Africa_112,0.78710919
Q6T6S7_VINS_Africa_134,-0.35665667
Q6T6S7_VINS_Africa_137,-0.4622683175
Q6T6S7_VINS_Africa_141,0.8874920474999999
Q6T6S7_VINS_Africa_144,0.0621167905
Q6T6S7_VINS_Africa_145,0.381686515
Q6T6S7_VINS_Africa_146,0.6412685499999999
Q6T6S7_VINS_Africa_147,0.9550551749999999
Q6T6S7_VINS_Africa_156,-0.270575735
Q6T6S7_VINS_Africa_157,0.15774114525
Q6T6S7_VINS_Africa_158,-0.32541243
Q6T6S7_VINS_Africa_159,-0.19125921624999997
Q6T6S7_VINS_Africa_160,-0.44027833
Q6T6S7_VINS_Africa_161,-0.70302638
Q6T6S7_VINS_Africa_162,-0.823111485
Q6T6S7_VINS_Africa_163,-0.68339899
Q6T6S7_VINS_Africa_164,-0.58284092
Q6T6S7_VINS_Africa_165,-0.682576575
Q6T6S7_VINS_Africa_166,0.35179698000000004
Q6T6S7_VINS_Africa_167,0.5801317825000001
Q6T6S7_VINS_Africa_168,0.1358428
Q6T6S7_VINS_Africa_169,0.48082180249999995
Q6T6S7_VINS_Africa_170,0.6824278
Q6T6S7_VINS_Africa_171,1.6280539
Q6T6S7_VINS_Africa_172,1.4208085
Q6T6S7_VINS_Africa_173,1.0176076699999999
Q6T6S7_VINS_Africa_192,1.130290675
Q6T6S7_VINS_Africa_193,1.2836223
Q6T6S7_VINS_Africa_201,0.5987976749999999
Q6T6S7_VINS_Africa_202,0.87935811
Q6T6S7_VINS_Africa_203,1.701698725
Q6T6S7_VINS_Africa_204,0.9985000399999999
Q6T6S7_VINS_Africa_205,0.9386420225000001
Q6T6S7_VINS_Africa_206,0.7352124
Q6T6S7_VINS_Africa_207,0.004262878500000004
Q6T6S7_VINS_Africa_208,0.34000591
Q6T6S7_VINS_Africa_209,0.54193676
Q6T6S7_VINS_Africa_210,0.31240956999999997
Q6T6S7_VINS_Africa_211,0.68745895
Q6T6S7_VINS_Africa_212,0.019192634
Q6T6S7_VINS_Africa_213,0.15174534
Q6T6S7_VINS_Africa_214,0.2533978725
Q6T6S7_VINS_Africa_215,0.27652035
Q6T6S7_VINS_Africa_216,0.1226861775
Q6T6S7_VINS_Africa_217,0.67423806
Q6T6S7_VINS_Africa_218,0.7488998325
Q6T6S7_VINS_Africa_219,0.9110372175
Q6T6S7_VINS_Africa_220,0.6967183525
Q6T6S7_VINS_Africa_221,0.3161971125
Q6T6S7_VINS_Africa_222,0.37293212249999996
Q6T6S7_VINS_Africa_223,0.652431665
Q6T6S7_VINS_Africa_224,0.44675736750000006
Q6T6S7_VINS_Africa_225,-0.49202316749999997
Q6T6S7_VINS_Africa_226,0.15938817775
Q6T6S7_VINS_Africa_227,-0.44368597249999997
Q6T6S7_VINS_Africa_228,0.07357740324999999
Q6T6S7_VINS_Africa_229,0.039414792
Q6T6S7_VINS_Africa_230,-0.5939798
Q6T6S7_VINS_Africa_231,-0.6978592575
Q6T6S7_VINS_Africa_232,-0.22602144500000002
Q6T6S7_VINS_Africa_233,-0.19295295325
Q6T6S7_VINS_Africa_234,-0.3796130975
Q6T6S7_VINS_Africa_235,-0.5183417075000001
Q6T6S7_VINS_Africa_236,-0.23166981875
Q6T6S7_VINS_Africa_237,-0.4475575625
Q6T6S7_VINS_Africa_238,-0.12554637025
Q6T6S7_VINS_Africa_239,0.203954806625
Q6T6S7_VINS_Africa_240,1.0414500100000001
Q6T6S7_VINS_Africa_241,1.212946525
Q6T6S7_VINS_Africa_242,0.9781779399999999
Q6T6T3_VINS_Africa_39,-0.0018278782500000005
Q6T6T3_VINS_Africa_40,0.2854452675
Q6T6T3_VINS_Africa_41,0.19914790250000003
Q6T6T3_VINS_Africa_42,0.3717707625
Q6T6T3_VINS_Africa_43,0.18640823750000002
Q6T6T3_VINS_Africa_44,-0.39134103000000003
Q6T6T3_VINS_Africa_45,0.41619786000000003
Q6T6T3_VINS_Africa_46,0.6095872474999999
Q6T6T3_VINS_Africa_47,0.9782203
Q6T6T3_VINS_Africa_48,0.7614092149999999
Q6T6T3_VINS_Africa_49,0.9369931499999999
Q6T6T3_VINS_Africa_50,1.276026325
Q6T6T3_VINS_Africa_51,0.9533568825
Q6T6T3_VINS_Africa_52,0.49662459750000004
Q6T6T3_VINS_Africa_53,0.613063295
Q6T6T3_VINS_Africa_54,0.8730928125
Q6T6T3_VINS_Africa_55,0.841324935
Q6T6T3_VINS_Africa_56,0.48133287750000003
Q6T6T3_VINS_Africa_57,0.3316686975
Q6T6T3_VINS_Africa_58,-0.1796569725
Q6T6T3_VINS_Africa_59,-0.35860212249999995
Q6T6T3_VINS_Africa_60,0.07843765550000001
Q6T6T3_VINS_Africa_61,-0.2927570175
Q6T6T3_VINS_Africa_62,0.3617615975
Q6T6T3_VINS_Africa_63,0.3308678925
Q6T6T3_VINS_Africa_64,-0.1266968675
Q6T6T3_VINS_Africa_65,0.12233271750000001
Q6T6T3_VINS_Africa_66,0.48949604999999996
Q6T6T3_VINS_Africa_67,0.836996845
Q6T6T3_VINS_Africa_68,1.2078123749999998
Q6T6T3_VINS_Africa_69,0.8327789750000001
Q6T6T3_VINS_Africa_70,-0.09236471799999998
Q6T6T3_VINS_Africa_71,1.179792125
Q6T6T3_VINS_Africa_74,0.62774791
Q6T6T3_VINS_Africa_75,0.6350628125
Q6T6T3_VINS_Africa_76,0.7972726099999999
Q6T6T3_VINS_Africa_80,0.257231145
Q6T6T3_VINS_Africa_81,0.09260767450000001
Q6T6T3_VINS_Africa_82,-0.3507343925
Q6T6T3_VINS_Africa_83,-0.19498206750000002
Q6T6T3_VINS_Africa_84,-0.036402353
Q6T6T3_VINS_Africa_85,-0.037178389500000006
Q6T6T3_VINS_Africa_86,0.31909853
Q6T6T3_VINS_Africa_87,0.1664384
Q6T6T3_VINS_Africa_88,0.07613896199999999
Q6T6T3_VINS_Africa_89,-0.26993405249999997
Q6T6T3_VINS_Africa_90,-0.4088582525
Q6T6T3_VINS_Africa_91,-0.1465666475
Q6T6T3_VINS_Africa_92,0.2957500675
Q6T6T3_VINS_Africa_93,0.2752390425
Q6T6T3_VINS_Africa_94,0.4847319
Q6T6T3_VINS_Africa_95,1.306241325
Q6T6T3_VINS_Africa_96,1.2525161999999999
Q6T6T3_VINS_Africa_97,1.2844908
Q6T6T3_VINS_Africa_98,1.287713925
Q6T6T3_VINS_Africa_99,1.36665675
Q6T6T3_VINS_Africa_100,1.4143495
Q6T6T3_VINS_Africa_101,1.48504185
Q6T6T3_VINS_Africa_102,1.28804215
Q6T6T3_VINS_Africa_103,1.20342525
Q6T6T3_VINS_Africa_104,1.0101723175000001
Q6T6T3_VINS_Africa_105,1.3916903
Q4QT05_VINS_Central_Africa_20,2.068501975
Q4QT05_VINS_Central_Africa_21,1.3388829000000002
Q4QT05_VINS_Central_Africa_22,0.8739327250000001
Q4QT05_VINS_Central_Africa_23,1.3157134
Q4QT05_VINS_Central_Africa_24,1.152261165
Q4QT05_VINS_Central_Africa_25,0.44462252
Q4QT05_VINS_Central_Africa_26,1.040096775
Q4QT05_VINS_Central_Africa_27,-0.139300494
Q4QT05_VINS_Central_Africa_28,-0.715415325
Q4QT05_VINS_Central_Africa_29,-0.8254938025
Q4QT05_VINS_Central_Africa_30,-0.69492895
Q4QT05_VINS_Central_Africa_31,-0.4167777225
Q4QT05_VINS_Central_Africa_32,-0.7850412600000001
Q4QT05_VINS_Central_Africa_33,-0.7828062
Q4QT05_VINS_Central_Africa_34,0.4783493750000001
Q4QT05_VINS_Central_Africa_35,0.45867694999999997
Q4QT05_VINS_Central_Africa_36,1.069308025
Q4QT05_VINS_Central_Africa_37,1.230398625
Q4QT05_VINS_Central_Africa_38,0.62832705
Q4QT05_VINS_Central_Africa_39,1.056589875
Q4QT05_VINS_Central_Africa_40,1.581582325
Q4QT05_VINS_Central_Africa_41,1.72450395
Q4QT05_VINS_Central_Africa_42,1.5366091750000002
Q4QT05_VINS_Central_Africa_43,1.83108445
Q4QT05_VINS_Central_Africa_44,0.8968427225
Q4QT05_VINS_Central_Africa_45,0.77607703
Q4QT05_VINS_Central_Africa_46,0.6739792625000001
Q4QT05_VINS_Central_Africa_47,0.3581997825
Q4QT05_VINS_Central_Africa_48,-0.17014502499999998
Q4QT05_VINS_Central_Africa_49,0.02531262825
Q4QT05_VINS_Central_Africa_50,0.9373402575
Q4QT05_VINS_Central_Africa_51,-0.4265563925
Q4QT05_VINS_Central_Africa_52,0.05267675625
Q4QT05_VINS_Central_Africa_53,-0.5312322675000001
Q4QT05_VINS_Central_Africa_54,-0.5504833
Q4QT05_VINS_Central_Africa_55,-0.28045073000000004
Q4QT05_VINS_Central_Africa_56,-0.27845954
Q4QT05_VINS_Central_Africa_57,-0.01731671925
Q4QT05_VINS_Central_Africa_58,-0.2750235675
Q4QT05_VINS_Central_Africa_59,-0.0798553395
Q4QT05_VINS_Central_Africa_60,0.066695130325
Q4QT05_VINS_Central_Africa_61,0.55439244
Q4QT05_VINS_Central_Africa_62,0.7213005174999999
Q4QT05_VINS_Central_Africa_63,0.38192783999999996
Q4QT05_VINS_Central_Africa_64,0.703368515
Q4QT05_VINS_Central_Africa_65,0.89497788
Q4QT05_VINS_Central_Africa_66,0.8620998449999999
Q4QT05_VINS_Central_Africa_67,0.39578729999999995
Q4QT05_VINS_Central_Africa_68,-0.1610066225
Q4QT05_VINS_Central_Africa_69,-0.48912329499999996
Q4QT05_VINS_Central_Africa_70,-0.156389745
Q4QT05_VINS_Central_Africa_71,0.12302540125
Q4QT05_VINS_Central_Africa_72,0.28965367
Q4QT05_VINS_Central_Africa_73,1.269984125
Q4QT05_VINS_Central_Africa_74,2.7139783
Q4QT05_VINS_Central_Africa_75,3.396503675
Q4QT05_VINS_Central_Africa_76,3.1018617749999997
Q4QT05_VINS_Central_Africa_77,3.0247628500000006
Q4QT05_VINS_Central_Africa_78,3.124901475
Q4QT05_VINS_Central_Africa_79,3.29226495
Q4QT05_VINS_Central_Africa_80,3.299473225
Q4QT05_VINS_Central_Africa_81,3.27114125
Q4QT05_VINS_Central_Africa_82,2.46742875
Q4QT05_VINS_Central_Africa_83,2.32704445
Q4QT05_VINS_Central_Africa_97,0.15217946875
Q4QT05_VINS_Central_Africa_98,0.1904918675
Q4QT05_VINS_Central_Africa_99,-0.15257962374999998
Q4QT05_VINS_Central_Africa_108,0.2778158825
Q4QT05_VINS_Central_Africa_109,0.67410521
Q4QT05_VINS_Central_Africa_110,0.6395594075000001
Q4QT05_VINS_Central_Africa_111,-0.08999507050000001
Q4QT05_VINS_Central_Africa_112,1.06508909
Q4QT05_VINS_Central_Africa_113,1.7166744
Q4QT05_VINS_Central_Africa_114,2.4812820749999998
Q4QT05_VINS_Central_Africa_115,1.6035371
Q4QT05_VINS_Central_Africa_116,0.6076651200000001
Q4QT05_VINS_Central_Africa_117,0.6782869375
Q4QT05_VINS_Central_Africa_118,1.3583399
Q4QT05_VINS_Central_Africa_119,1.24666075
Q4QT05_VINS_Central_Africa_120,1.266794675
Q4QT05_VINS_Central_Africa_121,0.952322185
Q4QT05_VINS_Central_Africa_122,1.3987596249999998
Q4QT05_VINS_Central_Africa_123,0.954882585
Q6X5T3_VINS_Central_Africa_24,-0.19653528250000002
Q6X5T3_VINS_Central_Africa_25,-0.60892418
Q6X5T3_VINS_Central_Africa_26,-0.3561831425
Q6X5T3_VINS_Central_Africa_27,-0.6684758475
Q6X5T3_VINS_Central_Africa_28,-0.1910557125
Q6X5T3_VINS_Central_Africa_29,-0.57267377
Q6X5T3_VINS_Central_Africa_30,-0.2516672225
Q6X5T3_VINS_Central_Africa_31,0.044818972500000005
Q6X5T3_VINS_Central_Africa_32,0.3864730225
Q6X5T3_VINS_Central_Africa_33,-0.07573438225
Q6X5T3_VINS_Central_Africa_34,0.080129969
Q6X5T3_VINS_Central_Africa_35,0.3425021725
Q6X5T3_VINS_Central_Africa_36,0.3526958625
Q6X5T3_VINS_Central_Africa_37,0.27474988499999997
Q6X5T3_VINS_Central_Africa_38,1.3138107749999999
Q6X5T3_VINS_Central_Africa_39,1.39594695
Q6X5T3_VINS_Central_Africa_40,1.0157431
Q6X5T3_VINS_Central_Africa_41,1.642201925
Q6X5T3_VINS_Central_Africa_42,1.61416985
Q6X5T3_VINS_Central_Africa_43,1.96057705
Q6X5T3_VINS_Central_Africa_44,1.750076475
Q6X5T3_VINS_Central_Africa_45,1.581120375
Q6X5T3_VINS_Central_Africa_46,1.9320841
Q6X5T3_VINS_Central_Africa_47,1.94794475
Q6X5T3_VINS_Central_Africa_48,1.70640925
Q6X5T3_VINS_Central_Africa_49,1.2996479250000001
Q6X5T3_VINS_Central_Africa_50,1.1655144
Q6X5T3_VINS_Central_Africa_51,1.1893032
Q6X5T3_VINS_Central_Africa_52,0.895856425
Q6X5T3_VINS_Central_Africa_53,0.914191675
Q6X5T3_VINS_Central_Africa_54,0.679574625
Q6X5T3_VINS_Central_Africa_55,0.4154411775
Q6X5T3_VINS_Central_Africa_56,0.7973617625
Q6X5T3_VINS_Central_Africa_57,1.3007025749999999
Q6X5T3_VINS_Central_Africa_58,1.3552967750000002
Q6X5T3_VINS_Central_Africa_59,1.578002425
Q6X5T3_VINS_Central_Africa_60,0.9679753249999999
Q6X5T3_VINS_Central_Africa_61,0.89597052
Q6X5T3_VINS_Central_Africa_62,0.8475839600000001
Q6X5T3_VINS_Central_Africa_78,-0.8525405749999999
Q6X5T3_VINS_Central_Africa_79,-0.9183498299999999
Q6X5T3_VINS_Central_Africa_80,-0.9615723875
Q6X5T3_VINS_Central_Africa_81,-0.7123429099999999
Q6X5T3_VINS_Central_Africa_82,-0.5959693725
Q6X5T3_VINS_Central_Africa_83,-0.5340451024999999
Q6X5T3_VINS_Central_Africa_84,-0.62577762
Q6X5T3_VINS_Central_Africa_85,-0.39583567999999997
Q6X5T3_VINS_Central_Africa_86,-0.20794356749999998
Q6X5T3_VINS_Central_Africa_87,0.039620733250000005
Q6X5T3_VINS_Central_Africa_88,0.489502625
Q6X5T3_VINS_Central_Africa_89,0.69511123
Q6X5T3_VINS_Central_Africa_90,1.0516482
Q6X5T3_VINS_Central_Africa_91,0.9843603
Q6X5T3_VINS_Central_Africa_92,1.0469557349999998
Q6X5T3_VINS_Central_Africa_93,1.22537325
Q6X5T3_VINS_Central_Africa_94,2.6051572000000003
Q6X5T3_VINS_Central_Africa_95,2.82125445
Q6X5T3_VINS_Central_Africa_96,2.765838725
Q6X5T3_VINS_Central_Africa_97,2.363077225
Q6X5T3_VINS_Central_Africa_98,2.1467113749999998
Q6X5T3_VINS_Central_Africa_99,2.27621745
Q6X5T3_VINS_Central_Africa_100,1.51740045
Q6X5T3_VINS_Central_Africa_102,1.573131575
Q6X5T3_VINS_Central_Africa_103,1.706136775
Q6X5T3_VINS_Central_Africa_104,1.254298225
Q6X5T3_VINS_Central_Africa_105,0.970444115
Q6X5T3_VINS_Central_Africa_106,1.658149625
Q6X5T3_VINS_Central_Africa_107,1.5826718000000002
Q6X5T3_VINS_Central_Africa_108,1.14926795
Q6X5T3_VINS_Central_Africa_109,1.6000443
Q6X5T3_VINS_Central_Africa_110,1.32532735
Q6X5T3_VINS_Central_Africa_111,0.9890709675
Q6X5T3_VINS_Central_Africa_112,1.1013463625000002
Q6X5T3_VINS_Central_Africa_113,0.3818110175
Q6X5T3_VINS_Central_Africa_114,-0.5304478625
Q6X5T3_VINS_Central_Africa_115,-0.35358788750000003
Q6X5T3_VINS_Central_Africa_116,-0.25894338
Q6X5T3_VINS_Central_Africa_117,-0.51895727
Q6X5T3_VINS_Central_Africa_118,-0.3470690375
Q6X5T3_VINS_Central_Africa_119,-0.1335528315
Q6X5T3_VINS_Central_Africa_120,-0.783323385
Q6X5T3_VINS_Central_Africa_121,-0.737125395
Q6X5T3_VINS_Central_Africa_122,-0.507992885
Q6X5T3_VINS_Central_Africa_123,-0.3967698425
Q6X5T3_VINS_Central_Africa_125,-0.16256159750000002
Q6X5T3_VINS_Central_Africa_126,0.01652460925
Q6X5T3_VINS_Central_Africa_127,0.3188643125
Q6X5T3_VINS_Central_Africa_128,-0.3205289975
Q6X5T3_VINS_Central_Africa_129,0.138515449
Q6X5T3_VINS_Central_Africa_130,0.66127803
Q6X5T3_VINS_Central_Africa_131,0.5850278875
Q6X5T3_VINS_Central_Africa_132,-0.015105302499999996
Q6X5T3_VINS_Central_Africa_133,-0.16089044524999999
Q6X5T3_VINS_Central_Africa_134,-0.034267375249999996
Q6X5T3_VINS_Central_Africa_135,0.1561242525
Q6X5T3_VINS_Central_Africa_136,0.20512279
Q6X5T3_VINS_Central_Africa_137,0.265482165
P83906_VINS_Central_Africa_1,-0.7877756825
P83906_VINS_Central_Africa_2,-0.973672075
P83906_VINS_Central_Africa_3,-0.9425428375
P83906_VINS_Central_Africa_4,-0.94821244
P83906_VINS_Central_Africa_5,-0.91161633
